"order_id","customer_id","order_date","total_amount"
"15605","2805","2026-02-20","2769.28"
"15606","3699","2024-09-11","2057.19"
"15607","3603","2023-10-09","2293.18"
"15608","39","2024-11-17","249.89"
"15609","1684","2025-12-08","1208.07"
"15610","3987","2023-07-19","2489.98"
"15613","1120","2025-07-04","514.51"
"15614","86","2024-03-17","1464.19"
"15615","4644","2023-10-10","2631.03"
"15616","214","2024-05-22","2953.83"
"15617","3699","2024-03-29","2135.17"
"15618","1560","2026-02-18","2577.4"
"15619","557","2025-10-25","312.22"
"15621","4730","2026-02-19","2690.53"
"15623","1304","2025-04-13","51.53"
"15625","3055","2026-02-06","1115.88"
"15626","793","2025-11-02","962.77"
"15627","1466","2023-07-13","1180.42"
"15629","58","2025-09-04","1992.56"
"15630","1704","2025-03-08","2630.75"
"15631","2771","2024-11-21","1019.92"
"15633","4550","2025-07-17","2727.54"
"15634","773","2025-07-23","2586.82"
"15635","3374","2026-03-01","1185.82"
"15636","558","2025-07-07","1840.98"
"15637","1084","2025-07-08","1449.7"
"15638","995","2025-07-29","1980.05"
"15639","2785","2024-08-15","1057.42"
"15640","3684","2024-03-14","396.39"
"15641","2761","2024-08-09","663.18"
"15644","950","2023-06-07","823.52"
"15645","4545","2025-10-02","2452.02"
"15646","3837","2024-06-27","2291.4"
"15647","1467","2023-09-05","2435.05"
"15648","81","2025-03-24","1473.88"
"15649","3585","2026-01-17","510.63"
"15650","1535","2025-11-15","160.61"
"15652","3796","2025-01-13","1816.53"
"15653","4285","2025-03-26","837.99"
"15654","2173","2024-12-08","1975.29"
"15655","1682","2024-01-27","2222.91"
"15656","409","2023-07-21","505.52"
"15658","3928","2025-02-03","2433.03"
"15659","3662","2026-01-01","1838.75"
"15660","300","2023-11-10","1410.58"
"15661","3428","2023-12-17","1375.65"
"15662","1892","2026-03-28","930.18"
"15663","2739","2024-02-07","1395.72"
"15664","1057","2025-07-29","730"
"15666","97","2025-10-07","1760.38"
"15667","1320","2024-05-01","365.92"
"15668","2557","2023-05-30","419.41"
"15670","736","2025-12-20","1906.35"
"15671","3667","2024-01-07","2863.06"
"15672","4021","2025-03-29","70.61"
"15673","1851","2023-09-09","625.12"
"15674","2726","2024-07-30","1071.94"
"15675","3373","2025-01-07","1624.11"
"15676","611","2023-09-07","2041.2"
"15677","1170","2025-04-09","1040.46"
"15678","4302","2024-01-04","279.04"
"15679","781","2023-12-14","2504.85"
"15680","599","2025-09-21","1722.19"
"15681","1073","2024-05-14","886.54"
"15682","1872","2023-07-22","2741.38"
"15683","3763","2025-09-24","1520.52"
"15684","67","2024-02-10","955.99"
"15686","2446","2024-06-15","2704.55"
"15687","4673","2026-01-27","2432.75"
"15688","3219","2025-12-28","1203.65"
"15689","550","2024-03-03","2631.09"
"15690","3000","2023-11-29","831.52"
"15691","2784","2026-01-22","2091.31"
"15692","4795","2023-12-17","577.16"
"15694","4405","2026-01-25","2000.21"
"15695","2945","2024-07-04","599.41"
"15696","1919","2025-09-04","2112.86"
"15697","912","2026-02-10","1056.83"
"15699","4347","2024-01-19","2321.03"
"15700","3483","2023-07-05","1912.79"
"15701","2778","2026-01-01","1436.05"
"15703","3874","2023-11-03","466.82"
"15704","3861","2025-12-20","2395.79"
"15705","1772","2025-07-20","2774.45"
"15709","4222","2025-09-17","792.75"
"15711","2221","2024-06-16","2627.47"
"15712","4957","2023-06-02","2933.04"
"15713","840","2024-01-30","1546.61"
"15714","2910","2023-05-03","55.76"
"15715","3272","2024-05-30","2738.32"
"15716","2110","2025-11-25","2040.6"
"15717","2247","2024-06-18","1233.88"
"15718","4034","2025-06-04","988.77"
"15719","4404","2025-01-09","2574.72"
"15721","709","2024-08-22","2648.1"
"15722","4328","2025-08-12","2265.78"
"15723","3460","2024-10-26","376.61"
"15724","2151","2025-05-26","1342.49"
"15725","2098","2025-01-26","1841.04"
"15726","3011","2023-05-21","808.78"
"15727","1005","2025-04-11","2137.5"
"15728","998","2024-07-24","2384.82"
"15729","2992","2025-03-07","1827.65"
"15731","1713","2024-03-01","847.45"
"15732","3581","2024-05-27","2671.49"
"15733","3546","2024-01-22","52.29"
"15734","2924","2026-02-14","2242.09"
"15735","4255","2025-09-22","1501.92"
"15736","130","2025-06-16","975.83"
"15737","2387","2025-02-20","1977.41"
"15738","246","2024-03-07","1421.43"
"15739","112","2023-10-13","438.24"
"15740","253","2025-06-21","2037.49"
"15741","1604","2023-12-22","1869.58"
"15742","4229","2023-11-15","70.42"
"15743","4789","2024-01-26","2738.87"
"15744","991","2024-09-02","1976.67"
"15745","3711","2024-08-28","1870.86"
"15746","2921","2023-08-01","861.26"
"15747","2597","2023-04-28","2961.35"
"15748","4045","2026-02-20","413.88"
"15749","1809","2025-05-01","2711.5"
"15750","2620","2025-01-29","2938.04"
"15751","4811","2024-08-01","187.15"
"15754","246","2024-06-02","1194.09"
"15755","915","2024-09-13","786.05"
"15756","4615","2023-04-06","865.36"
"15757","3775","2023-08-19","2255.4"
"15758","3921","2025-11-18","890.9"
"15759","2615","2024-12-15","2118.5"
"15760","1597","2025-05-13","2722.18"
"15761","2861","2023-12-07","1171.67"
"15762","1734","2025-02-16","1390.16"
"15763","3738","2024-06-09","1785.58"
"15764","2815","2025-03-12","2068.71"
"15765","2896","2025-09-05","77.63"
"15766","3235","2025-09-16","595.8"
"15767","3525","2024-09-07","1984.56"
"15768","2456","2024-09-21","2098.68"
"15769","2303","2025-01-19","2798.53"
"15770","3452","2024-10-01","294.31"
"15771","962","2023-05-15","2597.87"
"15772","3775","2024-04-24","2456.41"
"15773","3078","2025-07-22","2776.21"
"15774","3351","2023-06-25","2774.21"
"15775","624","2024-03-08","2243.49"
"15776","4443","2025-02-18","796.75"
"15777","3002","2024-10-19","2957.38"
"15778","4338","2026-03-10","2920.86"
"15779","1422","2024-01-18","1064.53"
"15780","4535","2025-01-13","1916.7"
"15781","2230","2024-01-13","223.02"
"15783","1698","2023-06-05","1927.2"
"15784","207","2025-10-03","1480.36"
"15785","1594","2024-05-06","2375.76"
"15786","1025","2024-07-27","2985.46"
"15787","3632","2024-10-20","1331.34"
"15788","3731","2026-03-23","895.84"
"15789","3067","2023-08-20","1622.97"
"15790","1257","2024-08-25","2701.98"
"15791","845","2025-10-30","2578.08"
"15793","3578","2024-01-06","98.96"
"15794","1204","2024-04-06","1367.05"
"15796","982","2025-10-15","663.15"
"15797","4992","2025-10-08","1251.45"
"15798","1303","2023-09-13","97.86"
"15799","2683","2025-07-17","2837.56"
"15800","506","2025-06-09","1009.6"
"15801","3911","2024-01-15","1578.12"
"15802","1419","2025-09-26","630.62"
"15803","4896","2024-07-03","528.16"
"15804","1652","2026-02-22","1684.92"
"15805","1493","2025-02-17","2298.64"
"15806","2886","2025-12-09","2753.35"
"15807","1094","2023-09-07","753.19"
"15808","2990","2025-06-27","774.24"
"15809","883","2024-09-17","1679.79"
"15810","3580","2023-09-29","2769.25"
"15811","1670","2025-06-05","1513.14"
"15812","2261","2025-03-28","1373.55"
"15814","4842","2023-05-23","1532.97"
"15815","426","2024-05-08","920.96"
"15816","4142","2024-08-29","2126.11"
"15818","32","2023-05-03","1600.57"
"15819","1027","2024-07-04","2116.71"
"15820","2839","2026-01-20","2933.59"
"15821","22","2025-08-09","655.9"
"15822","1784","2023-09-30","2640.88"
"15823","3054","2024-01-30","663.43"
"15824","2433","2024-01-15","1106.79"
"15825","1587","2026-03-01","1278.07"
"15826","4538","2026-03-23","1084.71"
"15827","1056","2023-07-16","1999.42"
"15828","3077","2023-11-30","2405.53"
"15829","4103","2025-01-24","1691.89"
"15830","3719","2024-08-25","1924.16"
"15831","2081","2025-12-14","1004.77"
"15832","3102","2025-07-04","635.62"
"15833","1766","2024-02-08","2861.52"
"15834","4258","2024-10-30","1163.29"
"15835","2872","2024-07-27","185.93"
"15836","2315","2025-12-15","913.78"
"15837","36","2025-02-10","401.2"
"15838","340","2024-11-14","304.31"
"15840","3298","2025-04-30","1779.89"
"15841","1105","2025-04-30","2719.33"
"15842","3702","2023-08-11","2015.01"
"15843","4447","2023-05-08","1474.71"
"15844","2135","2024-01-29","428.41"
"15845","2006","2024-05-19","2731.44"
"15846","4599","2026-01-18","2543.99"
"15847","12","2023-04-30","203.71"
"15848","3228","2026-02-19","1608.94"
"15849","3413","2023-05-11","2062.33"
"15850","120","2024-03-21","553.67"
"15851","3576","2023-10-18","2551.94"
"15852","1","2024-02-23","1393.91"
"15854","1385","2023-09-20","2024.69"
"15855","2128","2025-08-15","1032.58"
"15856","701","2024-07-08","726.29"
"15857","393","2023-11-04","1241.33"
"15858","1170","2025-07-14","406.55"
"15859","1228","2026-02-03","968.61"
"15860","3794","2023-07-25","2164.81"
"15861","1130","2025-02-21","2574.37"
"15862","2120","2023-09-28","582.12"
"15863","3794","2026-01-06","2334.01"
"15864","898","2025-08-10","1346.87"
"15865","2498","2024-04-06","2187.05"
"15866","3118","2023-09-12","741.23"
"15867","2111","2023-07-04","2009.19"
"15868","3059","2025-02-09","342.86"
"15869","1264","2023-07-09","284.55"
"15870","3721","2024-04-05","1022.54"
"15871","3236","2024-10-02","1245.28"
"15873","1469","2024-07-25","477.69"
"15874","507","2025-05-30","140.23"
"15875","332","2024-09-09","989.02"
"15876","802","2025-04-27","373.56"
"15877","3867","2025-02-11","2619.91"
"15878","4437","2024-10-27","883.92"
"15879","1053","2025-04-10","658.07"
"15880","324","2024-09-28","1509.85"
"15881","459","2024-01-30","818.04"
"15882","623","2025-10-17","2557.13"
"15883","3722","2025-06-11","832.82"
"15884","4056","2023-07-25","175.93"
"15885","3222","2024-09-27","714.68"
"15886","3932","2023-08-21","2509.94"
"15888","4505","2024-02-07","956.13"
"15889","3362","2025-03-18","275.49"
"15891","1338","2024-01-29","934.74"
"15893","4462","2025-08-22","2073.25"
"15894","1176","2024-08-30","2144.01"
"15895","614","2025-03-22","2483.68"
"15896","4707","2025-09-08","175.92"
"15897","261","2025-11-06","147.72"
"15898","4215","2023-06-18","1698.73"
"15900","4687","2024-07-09","1974.23"
"15901","1830","2023-06-13","1934.88"
"15902","3548","2024-01-16","803.73"
"15903","3846","2023-04-13","1082.87"
"15904","3319","2025-01-26","306.07"
"15906","4062","2024-12-04","2656.13"
"15907","2631","2023-06-24","2500.89"
"15909","2996","2023-11-08","939.6"
"15910","3958","2024-12-29","1590.31"
"15911","4004","2023-12-17","2491.87"
"15912","3484","2024-06-04","2663.94"
"15913","2332","2025-06-21","565.05"
"15914","4341","2025-06-05","2025.73"
"15915","2587","2025-06-11","730"
"15916","334","2025-01-23","2986.02"
"15918","4811","2025-11-12","750.1"
"15920","2011","2023-06-28","1577.82"
"15921","2257","2024-02-12","1303.62"
"15922","3911","2023-12-03","2485.3"
"15923","11","2024-09-27","1017.17"
"15924","4880","2024-04-04","782.32"
"15925","387","2026-03-25","2557.77"
"15926","3313","2024-10-22","2371.25"
"15927","3105","2023-09-13","425.01"
"15928","4892","2024-12-11","708.08"
"15929","2485","2024-02-09","121.99"
"15931","2032","2025-03-12","2154.13"
"15932","3432","2024-04-21","1233.26"
"15933","4493","2023-05-16","155.04"
"15936","130","2025-10-27","2966.82"
"15937","2052","2024-05-30","986.76"
"15938","1476","2025-01-30","1890.38"
"15939","2130","2023-06-19","2457.29"
"15940","1365","2023-09-21","1659.5"
"15941","1250","2025-09-19","1610.53"
"15942","209","2025-06-22","2493.05"
"15943","3154","2025-02-19","1911.83"
"15944","4849","2026-03-08","545.42"
"15945","827","2023-09-27","1356.9"
"15946","989","2025-04-07","537.68"
"15947","2548","2025-08-25","1057.34"
"15948","1687","2025-02-27","1746.67"
"15949","2376","2023-07-23","567.71"
"15950","2527","2025-11-28","777.95"
"15951","3532","2025-04-01","2957.82"
"15952","2843","2025-07-03","318.55"
"15953","1045","2025-12-17","757.32"
"15954","3898","2024-08-23","2325.59"
"15956","3660","2023-12-13","2953.34"
"15957","1378","2025-07-23","1645.87"
"15958","1075","2024-01-08","1169.14"
"15959","4336","2025-08-31","1349.66"
"15960","989","2024-06-18","91.02"
"15961","3539","2024-10-21","602.77"
"15962","1749","2025-10-01","2282.14"
"15964","2853","2023-09-13","2806.48"
"15965","3088","2025-10-05","2290.97"
"15966","1163","2024-05-29","1245.42"
"15968","1881","2025-12-26","1306.19"
"15969","639","2025-10-08","602.48"
"15970","901","2025-09-09","912.64"
"15971","4437","2025-11-24","356.82"
"15972","1201","2024-08-06","2977.57"
"15974","1019","2023-09-03","647.36"
"15975","3112","2023-05-09","1066.59"
"15977","2817","2023-08-25","2019.89"
"15978","4508","2024-02-12","2017.85"
"15979","2575","2025-12-03","2945.75"
"15980","68","2025-03-11","1691.44"
"15981","1392","2023-10-04","2100.81"
"15982","1535","2024-09-16","1617.13"
"15983","4384","2023-07-25","1184.04"
"15984","887","2024-11-19","2746.63"
"15985","2514","2025-02-07","1262.81"
"15986","4440","2025-08-16","287.36"
"15987","1354","2025-02-27","2083.32"
"15988","3432","2025-01-06","830.81"
"15989","3891","2024-10-06","1472.58"
"15990","1065","2024-06-17","1293.43"
"15991","790","2023-11-22","1565.88"
"15992","4112","2024-03-10","403.78"
"15993","4611","2024-12-02","242.54"
"15994","4883","2023-05-13","1212.09"
"15995","4777","2023-08-14","1428.18"
"15996","590","2023-09-04","986.62"
"15997","3250","2024-07-28","222.51"
"15998","111","2023-05-12","1515.8"
"15999","1895","2025-01-12","1482.45"
"16000","760","2023-04-21","2847.6"
"16001","2277","2025-11-03","1875.34"
"16003","1677","2025-04-04","1089.76"
"16004","1049","2023-08-24","926.88"
"16005","3600","2025-11-01","1241.37"
"16006","2829","2026-02-23","2715.22"
"16007","4934","2025-05-05","732.82"
"16008","4387","2024-01-24","2172.73"
"16009","381","2024-06-25","2992.31"
"16011","4084","2025-10-11","2196.06"
"16012","1056","2024-03-17","443.64"
"16013","2908","2025-04-20","934.04"
"16016","4574","2025-12-12","2992.54"
"16017","4299","2026-02-03","2585.98"
"16018","2330","2026-02-20","1915.41"
"16019","1060","2025-08-15","349.97"
"16020","1221","2024-10-29","587.42"
"16022","2742","2023-10-17","2286.49"
"16025","3194","2024-07-30","364.46"
"16026","3768","2024-12-24","2075.97"
"16027","4648","2024-05-15","1387.12"
"16028","277","2023-10-20","2347.09"
"16029","969","2024-07-12","1892.66"
"16030","2692","2025-12-22","2322.09"
"16033","1866","2025-12-25","149.19"
"16034","1721","2026-02-06","1943.47"
"16035","4722","2024-06-23","109.68"
"16036","1517","2024-12-28","1803.81"
"16037","2104","2025-09-29","2862.12"
"16038","1792","2026-02-15","888.16"
"16039","3957","2024-12-05","2766.23"
"16041","3369","2025-01-06","1144.2"
"16042","1920","2024-06-02","163.95"
"16045","3791","2023-05-18","2059.85"
"16047","2283","2026-01-01","406.34"
"16048","3803","2023-11-21","2535.25"
"16049","2713","2023-12-06","2585.01"
"16050","2360","2023-11-30","112.15"
"16052","42","2024-11-14","639.08"
"16053","1540","2024-05-09","2718.17"
"16054","3581","2025-01-14","470.91"
"16055","2795","2023-10-27","2190.14"
"16058","3464","2026-01-04","938"
"16059","2050","2024-02-29","1800.82"
"16060","3485","2024-10-27","915.72"
"16061","2630","2024-02-01","264.29"
"16062","260","2024-09-05","2205.88"
"16063","2547","2024-01-17","1954.84"
"16064","1164","2025-08-17","1037.96"
"16065","922","2023-12-27","747.41"
"16067","3583","2024-01-19","2929.49"
"16068","2380","2025-01-29","1102.22"
"16069","3330","2023-11-29","2093.22"
"16070","315","2024-07-17","2851.1"
"16072","1","2024-12-16","526.71"
"16074","3178","2023-09-25","314.96"
"16075","4346","2024-10-06","1685.31"
"16076","4159","2025-04-29","696.46"
"16077","3701","2023-06-02","2753.1"
"16078","1968","2024-08-18","653.92"
"16079","702","2025-11-04","1133.28"
"16080","354","2025-10-27","1850.85"
"16081","621","2023-08-28","1236.35"
"16082","36","2025-05-27","2565.41"
"16083","2763","2024-12-18","2457.48"
"16084","4661","2025-05-15","250.03"
"16085","1086","2026-03-09","1466.11"
"16086","4097","2025-08-02","2750.35"
"16087","2460","2025-09-18","2808.28"
"16088","4916","2024-04-01","1551.94"
"16089","208","2025-11-08","1954.88"
"16090","2564","2023-06-10","1735.77"
"16093","610","2023-11-17","2294.71"
"16094","4221","2025-01-24","275.6"
"16095","4198","2025-08-05","2792.07"
"16096","2117","2025-09-23","2920.29"
"16097","2940","2023-04-28","1666.15"
"16098","528","2025-07-01","221.57"
"16099","4331","2024-09-24","1933.35"
"16100","1740","2024-07-02","2766.26"
"16101","4770","2025-02-13","217.98"
"16102","1116","2024-07-23","1001.95"
"16104","1565","2026-03-05","2514.57"
"16105","260","2023-05-06","2537.16"
"16106","4957","2025-08-23","1437.6"
"16107","50","2025-10-20","2284.9"
"16108","1938","2025-12-17","847.74"
"16111","4299","2025-10-21","2445.38"
"16112","2429","2023-04-18","313.41"
"16113","3517","2023-09-13","2528.87"
"16114","4978","2025-11-22","358.07"
"16115","3164","2024-11-08","216.41"
"16116","2531","2023-07-30","2432.19"
"16117","4180","2023-04-20","1250.23"
"16118","1442","2025-11-12","258.26"
"16120","2451","2025-12-24","877.82"
"16121","886","2023-04-06","1793.98"
"16122","4686","2024-10-29","581.05"
"16123","3359","2025-05-15","2953.84"
"16124","4875","2023-09-04","1997.75"
"16125","3376","2025-08-19","770.87"
"16126","1099","2024-08-15","966.2"
"16127","4478","2023-05-12","1605.73"
"16129","1833","2023-12-21","335.47"
"16130","4772","2024-03-16","2724.44"
"16131","1951","2024-06-04","2751.86"
"16132","3112","2025-09-09","1854.61"
"16134","271","2024-05-23","778.75"
"16135","4269","2024-06-05","2185.2"
"16136","3216","2025-03-22","76.97"
